time,BH,lstm_equity
2024-03-26 08:30:00+00:00,0.9850144767,1.0024905230
2024-03-26 09:00:00+00:00,0.9853594746,1.0030172474
2024-03-26 09:30:00+00:00,0.9854048691,1.0030865601
2024-03-26 10:00:00+00:00,0.9861493383,1.0039073654
2024-03-26 10:30:00+00:00,0.9855319736,1.0034024436
2024-03-26 11:00:00+00:00,0.9854956580,1.0033747129
2024-03-26 11:30:00+00:00,0.9856953936,1.0035272285
2024-03-26 12:00:00+00:00,0.9852051334,1.0031528582
2024-03-26 12:30:00+00:00,0.9852505279,1.0031875241
2024-03-26 13:00:00+00:00,0.9852868434,1.0032152565
2024-03-26 13:30:00+00:00,0.9853322379,1.0032499216
2024-03-26 14:00:00+00:00,0.9843698752,1.0028488253
2024-03-26 14:30:00+00:00,0.9842609285,1.0026944695
2024-03-26 15:00:00+00:00,0.9842790863,1.0026745190
2024-03-26 15:30:00+00:00,0.9830806725,1.0008438596
2024-03-26 16:00:00+00:00,0.9830625147,1.0007629932
2024-03-26 16:30:00+00:00,0.9830988303,1.0006959976
2024-03-26 17:00:00+00:00,0.9836254061,1.0006959976
2024-03-26 17:30:00+00:00,0.9832894870,1.0006959976
2024-03-27 06:00:00+00:00,0.9832804047,1.0006959976
2024-03-27 06:30:00+00:00,0.9838253446,1.0006959976
2024-03-27 07:00:00+00:00,0.9833893927,1.0006959976
2024-03-27 07:30:00+00:00,0.9832894871,1.0006959976
2024-03-27 08:00:00+00:00,0.9830805934,1.0006959976
2024-03-27 08:30:00+00:00,0.9835165453,1.0006959976
2024-03-27 09:00:00+00:00,0.9841250615,1.0006959976
2024-03-27 09:30:00+00:00,0.9834166396,1.0006959976
2024-03-27 10:00:00+00:00,0.9835801216,1.0006959976
2024-03-27 10:30:00+00:00,0.9838889209,1.0006959976
2024-03-27 11:00:00+00:00,0.9838980032,1.0006959976
2024-03-27 11:30:00+00:00,0.9827990411,1.0006959976
2024-03-27 12:00:00+00:00,0.9824357479,1.0006959976
2024-03-27 12:30:00+00:00,0.9826083122,1.0006959976
2024-03-27 13:00:00+00:00,0.9824720772,1.0006959976
2024-03-27 13:30:00+00:00,0.9824357479,1.0006959976
2024-03-27 14:00:00+00:00,0.9823267599,1.0006959976
2024-03-27 14:30:00+00:00,0.9822177720,1.0006959976
2024-03-27 15:00:00+00:00,0.9826173945,1.0006959976
2024-03-27 15:30:00+00:00,0.9827354648,1.0006959976
2024-03-27 16:00:00+00:00,0.9828081235,1.0006959976
2024-03-27 16:30:00+00:00,0.9829897701,1.0006959976
2024-03-27 17:00:00+00:00,0.9827627118,1.0006959976
2024-03-27 17:30:00+00:00,0.9826355592,1.0006959976
2024-03-28 06:00:00+00:00,0.9823904450,1.0006959976
2024-03-28 06:30:00+00:00,0.9820999393,1.0006959976
2024-03-28 07:00:00+00:00,0.9808471335,0.9996748760
2024-03-28 07:30:00+00:00,0.9805475494,0.9995268406
2024-03-28 08:00:00+00:00,0.9797668154,0.9994932970
2024-03-28 08:30:00+00:00,0.9797395804,0.9994932970
2024-03-28 09:00:00+00:00,0.9786138709,1.0002917454
2024-03-28 09:30:00+00:00,0.9782416604,1.0007954431
2024-03-28 10:00:00+00:00,0.9791676474,0.9993761186
2024-03-28 10:30:00+00:00,0.9794763097,0.9990763063
2024-03-28 11:00:00+00:00,0.9798939117,0.9990057865
2024-03-28 11:30:00+00:00,0.9790133163,0.9990057865
2024-03-28 12:00:00+00:00,0.9795035446,0.9990057865
2024-03-28 12:30:00+00:00,0.9812011873,0.9990057865
2024-03-28 13:00:00+00:00,0.9811648741,0.9990057865
2024-03-28 13:30:00+00:00,0.9815824761,0.9990057865
2024-03-28 14:00:00+00:00,0.9808834467,0.9990057865
2024-03-28 14:30:00+00:00,0.9804749230,0.9990057865
2024-03-28 15:00:00+00:00,0.9805838627,0.9990057865
2024-03-28 15:30:00+00:00,0.9805838627,0.9990057865
2024-03-28 16:00:00+00:00,0.9807018806,0.9990057865
2024-03-28 16:30:00+00:00,0.9803932183,0.9990057865
2024-03-28 17:00:00+00:00,0.9802933570,0.9990057865
2024-03-28 17:30:00+00:00,0.9801208692,0.9990057865
2024-03-29 06:00:00+00:00,0.9800844856,0.9990057865
2024-03-29 06:30:00+00:00,0.9801663488,0.9990057865
2024-03-29 07:00:00+00:00,0.9803209793,0.9990057865
2024-03-29 07:30:00+00:00,0.9794841554,0.9990057865
2024-03-29 08:00:00+00:00,0.9800117182,0.9990057865
2024-03-29 08:30:00+00:00,0.9804301301,0.9990057865
2024-03-29 09:00:00+00:00,0.9800753896,0.9990057865
2024-03-29 09:30:00+00:00,0.9807939666,0.9990057865
2024-03-29 10:00:00+00:00,0.9810395562,0.9990057865
2024-03-29 10:30:00+00:00,0.9810031726,0.9990057865
2024-03-29 11:00:00+00:00,0.9813942968,0.9990057865
2024-03-29 11:30:00+00:00,0.9811941867,0.9990057865
2024-03-29 12:00:00+00:00,0.9808940217,0.9990057865
2024-03-29 12:30:00+00:00,0.9822311206,0.9990057865
2024-03-29 13:00:00+00:00,0.9823038879,0.9990057865
2024-03-29 13:30:00+00:00,0.9822038329,0.9990057865
2024-03-29 14:00:00+00:00,0.9820310106,0.9990057865
2024-03-29 14:30:00+00:00,0.9820037228,0.9990057865
2024-03-29 15:00:00+00:00,0.9816125986,0.9990057865
2024-03-29 15:30:00+00:00,0.9816762700,0.9990057865
2024-03-29 16:00:00+00:00,0.9813033376,0.9990057865
2024-03-29 16:30:00+00:00,0.9813215295,0.9990057865
2024-03-29 17:00:00+00:00,0.9813215295,0.9990057865
2024-03-29 17:30:00+00:00,0.9813579131,0.9990057865
2024-04-16 06:00:00+00:00,0.9801195017,0.9990057865
2024-04-16 06:30:00+00:00,0.9806000792,0.9990057865
2024-04-16 07:00:00+00:00,0.9814503319,0.9990057865
2024-04-16 07:30:00+00:00,0.9813117037,0.9990057865
2024-04-16 08:00:00+00:00,0.9809882380,0.9990057865
2024-04-16 08:30:00+00:00,0.9811453499,0.9990057865
2024-04-16 09:00:00+00:00,0.9816998625,0.9990057865
2024-04-16 09:30:00+00:00,0.9823375520,0.9990057865
2024-04-16 10:00:00+00:00,0.9821157470,0.9990057865
2024-04-16 10:30:00+00:00,0.9820602957,0.9990057865
2024-04-16 11:00:00+00:00,0.9824761802,0.9990057865
2024-04-16 11:30:00+00:00,0.9835759634,0.9990057865
2024-04-16 12:00:00+00:00,0.9833541584,0.9990057865
2024-04-16 12:30:00+00:00,0.9832340140,0.9990057865
2024-04-16 13:00:00+00:00,0.9827811620,0.9990057865
2024-04-16 13:30:00+00:00,0.9823745195,0.9990057865
2024-04-16 14:00:00+00:00,0.9825223895,0.9990057865
2024-04-16 14:30:00+00:00,0.9825870826,0.9990057865
2024-04-16 15:00:00+00:00,0.9822266495,0.9990057865
2024-04-16 15:30:00+00:00,0.9822266495,0.9990057865
2024-04-16 16:00:00+00:00,0.9816998625,0.9990057865
2024-04-16 16:30:00+00:00,0.9819493931,0.9990057865
2024-04-16 17:00:00+00:00,0.9809327868,0.9990057865
2024-04-16 17:30:00+00:00,0.9815889600,0.9990057865
2024-04-17 06:00:00+00:00,0.9820699588,0.9990057865
2024-04-17 06:30:00+00:00,0.9837164545,0.9990057865
2024-04-17 07:00:00+00:00,0.9832909556,0.9990057865
2024-04-17 07:30:00+00:00,0.9828469567,0.9990057865
2024-04-17 08:00:00+00:00,0.9843917027,0.9990057865
2024-04-17 08:30:00+00:00,0.9842437031,0.9990057865
2024-04-17 09:00:00+00:00,0.9847339518,0.9990057865
2024-04-17 09:30:00+00:00,0.9842899530,0.9990057865
2024-04-17 10:00:00+00:00,0.9844194526,0.9990057865
2024-04-17 10:30:00+00:00,0.9841327034,0.9990057865
2024-04-17 11:00:00+00:00,0.9844194526,0.9990057865
2024-04-17 11:30:00+00:00,0.9837904543,0.9990057865
2024-04-17 12:00:00+00:00,0.9836794546,0.9990057865
2024-04-17 12:30:00+00:00,0.9837164545,0.9990057865
2024-04-17 13:00:00+00:00,0.9847709518,0.9990057865
2024-04-17 13:30:00+00:00,0.9845767023,0.9990057865
2024-04-17 14:00:00+00:00,0.9841789533,0.9990057865
2024-04-17 14:30:00+00:00,0.9837904543,0.9990057865
2024-04-17 15:00:00+00:00,0.9841604533,0.9990057865
2024-04-17 15:30:00+00:00,0.9844842025,0.9990057865
2024-04-17 16:00:00+00:00,0.9851779507,0.9990057865
2024-04-17 16:30:00+00:00,0.9851132009,0.9990057865
2024-04-17 17:00:00+00:00,0.9855849496,0.9990057865
2024-04-17 17:30:00+00:00,0.9868059465,0.9990057865
2024-04-18 06:00:00+00:00,0.9875912522,0.9990057865
2024-04-18 06:30:00+00:00,0.9872124577,0.9990057865
2024-04-18 07:00:00+00:00,0.9870276799,0.9990057865
2024-04-18 07:30:00+00:00,0.9868059465,0.9990057865
2024-04-18 08:00:00+00:00,0.9863255241,0.9990057865
2024-04-18 08:30:00+00:00,0.9865842131,0.9990057865
2024-04-18 09:00:00+00:00,0.9864918242,0.9990057865
2024-04-18 09:30:00+00:00,0.9858358629,0.9990057865
2024-04-18 10:00:00+00:00,0.9859190129,0.9990057865
2024-04-18 10:30:00+00:00,0.9863440019,0.9990057865
2024-04-18 11:00:00+00:00,0.9858820573,0.9990057865
2024-04-18 11:30:00+00:00,0.9864641075,0.9990057865
2024-04-18 12:00:00+00:00,0.9860853129,0.9990057865
2024-04-18 12:30:00+00:00,0.9851244683,0.9990057865
2024-04-18 13:00:00+00:00,0.9847733904,0.9990057865
2024-04-18 13:30:00+00:00,0.9840342792,0.9990057865
2024-04-18 14:00:00+00:00,0.9843576403,0.9990057865
2024-04-18 14:30:00+00:00,0.9842929681,0.9990057865
2024-04-18 15:00:00+00:00,0.9850690349,0.9990057865
2024-04-18 15:30:00+00:00,0.9848565404,0.9990057865
2024-04-18 16:00:00+00:00,0.9847364349,0.9990057865
2024-04-18 16:30:00+00:00,0.9842467736,0.9990057865
2024-04-18 17:00:00+00:00,0.9837755902,0.9990057865
2024-04-18 17:30:00+00:00,0.9837940680,0.9990057865
2024-04-19 06:00:00+00:00,0.9841087103,0.9990057865
2024-04-19 06:30:00+00:00,0.9851081625,0.9990057865
2024-04-19 07:00:00+00:00,0.9856819220,0.9990057865
2024-04-19 07:30:00+00:00,0.9860798521,0.9990057865
2024-04-19 08:00:00+00:00,0.9852932462,0.9990057865
2024-04-19 08:30:00+00:00,0.9851636876,0.9990057865
2024-04-19 09:00:00+00:00,0.9863112067,0.9990057865
2024-04-19 09:30:00+00:00,0.9864222569,0.9990057865
2024-04-19 10:00:00+00:00,0.9857374471,0.9990057865
2024-04-19 10:30:00+00:00,0.9853395171,0.9990057865
2024-04-19 11:00:00+00:00,0.9853857880,0.9990057865
2024-04-19 11:30:00+00:00,0.9857467013,0.9990057865
2024-04-19 12:00:00+00:00,0.9867368993,0.9990057865
2024-04-19 12:30:00+00:00,0.9869960166,0.9990057865
2024-04-19 13:00:00+00:00,0.9876067929,0.9990057865
2024-04-19 13:30:00+00:00,0.9870330333,0.9990057865
2024-04-19 14:00:00+00:00,0.9879121810,0.9990057865
2024-04-19 14:30:00+00:00,0.9873754382,0.9990057865
2024-04-19 15:00:00+00:00,0.9869404914,0.9990057865
2024-04-19 15:30:00+00:00,0.9860335812,0.9990057865
2024-04-19 16:00:00+00:00,0.9846824700,0.9990057865
2024-04-19 16:30:00+00:00,0.9859040226,0.9990057865
2024-04-19 17:00:00+00:00,0.9857004305,0.9990057865
2024-04-19 17:30:00+00:00,0.9860983605,0.9990057865
2024-04-22 06:00:00+00:00,0.9861076075,0.9990057865
2024-04-22 06:30:00+00:00,0.9861076075,0.9990057865
2024-04-22 07:00:00+00:00,0.9854418247,0.9990057865
2024-04-22 07:30:00+00:00,0.9855990234,0.9990057865
2024-04-22 08:00:00+00:00,0.9851736622,0.9990057865
2024-04-22 08:30:00+00:00,0.9854325777,0.9990057865
2024-04-22 09:00:00+00:00,0.9855435415,0.9990057865
2024-04-22 09:30:00+00:00,0.9849332406,0.9990057865
2024-04-22 10:00:00+00:00,0.9851736622,0.9990057865
2024-04-22 10:30:00+00:00,0.9848592647,0.9990057865
2024-04-22 11:00:00+00:00,0.9835924279,0.9990057865
2024-04-22 11:30:00+00:00,0.9834444762,0.9990057865
2024-04-22 12:00:00+00:00,0.9841010120,0.9990057865
2024-04-22 12:30:00+00:00,0.9838605904,0.9990057865
2024-04-22 13:00:00+00:00,0.9827139645,0.9990057865
2024-04-22 13:30:00+00:00,0.9832595365,0.9990057865
2024-04-22 14:00:00+00:00,0.9839068254,0.9990057865
2024-04-22 14:30:00+00:00,0.9843506806,0.9990057865
2024-04-22 15:00:00+00:00,0.9843229396,0.9990057865
2024-04-22 15:30:00+00:00,0.9845356203,0.9990057865
2024-04-22 16:00:00+00:00,0.9847575479,0.9990057865
2024-04-22 16:30:00+00:00,0.9847020660,0.9990057865
2024-04-22 17:00:00+00:00,0.9851736622,0.9990057865
2024-04-22 17:30:00+00:00,0.9854880596,0.9990057865
2024-04-23 06:00:00+00:00,0.9845442916,0.9990057865
2024-04-23 06:30:00+00:00,0.9849606599,0.9990057865
2024-04-23 07:00:00+00:00,0.9868481958,0.9990057865
2024-04-23 07:30:00+00:00,0.9881805741,0.9990057865
2024-04-23 08:00:00+00:00,0.9879770163,0.9990057865
2024-04-23 08:30:00+00:00,0.9873108272,0.9990057865
2024-04-23 09:00:00+00:00,0.9865521118,0.9990057865
2024-04-23 09:30:00+00:00,0.9862745329,0.9990057865
2024-04-23 10:00:00+00:00,0.9862745329,0.9990057865
2024-04-23 10:30:00+00:00,0.9858674174,0.9990057865
2024-04-23 11:00:00+00:00,0.9872738166,0.9990057865
2024-04-23 11:30:00+00:00,0.9876809322,0.9990057865
2024-04-23 12:00:00+00:00,0.9875143849,0.9990057865
2024-04-23 12:30:00+00:00,0.9874588692,0.9990057865
2024-04-23 13:00:00+00:00,0.9868667011,0.9990057865
2024-04-23 13:30:00+00:00,0.9901606364,0.9990057865
2024-04-23 14:00:00+00:00,0.9900033417,0.9990057865
2024-04-23 14:30:00+00:00,0.9898830576,0.9990057865
2024-04-23 15:00:00+00:00,0.9900588575,0.9990057865
2024-04-23 15:30:00+00:00,0.9895499630,0.9990057865
2024-04-23 16:00:00+00:00,0.9902161521,0.9990057865
2024-04-23 16:30:00+00:00,0.9900403522,0.9990057865
2024-04-23 17:00:00+00:00,0.9905307414,0.9990057865
2024-04-23 17:30:00+00:00,0.9904937309,0.9990057865
2024-04-24 06:00:00+00:00,0.9904104269,0.9990057865
2024-04-24 06:30:00+00:00,0.9898920910,0.9990057865
2024-04-24 07:00:00+00:00,0.9893274750,0.9990057865
2024-04-24 07:30:00+00:00,0.9893182190,0.9990057865
2024-04-24 08:00:00+00:00,0.9891886350,0.9990057865
2024-04-24 08:30:00+00:00,0.9888554191,0.9990057865
2024-04-24 09:00:00+00:00,0.9894478030,0.9990057865
2024-04-24 09:30:00+00:00,0.9889109551,0.9990057865
2024-04-24 10:00:00+00:00,0.9895588750,0.9990057865
2024-04-24 10:30:00+00:00,0.9893274750,0.9990057865
2024-04-24 11:00:00+00:00,0.9890035150,0.9990057865
2024-04-24 11:30:00+00:00,0.9893922670,0.9990057865
2024-04-24 12:00:00+00:00,0.9892811950,0.9990057865
2024-04-24 12:30:00+00:00,0.9891701230,0.9990057865
2024-04-24 13:00:00+00:00,0.9901327469,0.9990057865
2024-04-24 13:30:00+00:00,0.9897717630,0.9990057865
2024-04-24 14:00:00+00:00,0.9900957230,0.9990057865
2024-04-24 14:30:00+00:00,0.9892997070,0.9990057865
2024-04-24 15:00:00+00:00,0.9891701230,0.9990057865
2024-04-24 15:30:00+00:00,0.9891330990,0.9990057865
2024-04-24 16:00:00+00:00,0.9891053311,0.9990057865
2024-04-24 16:30:00+00:00,0.9895218510,0.9990057865
2024-04-24 17:00:00+00:00,0.9898920910,0.9990057865
