time,mid_open,mid_high,mid_low,mid_close,bid_open,bid_close,ask_open,ask_close,spread,volume
2021-03-24 05:00:00+00:00,1.37124,1.37226,1.36741,1.36940,1.37116,1.36933,1.37131,1.36946,0.00012999999999996348,6996
2021-03-24 09:00:00+00:00,1.36942,1.37331,1.36908,1.37174,1.36934,1.37166,1.36949,1.37181,0.00014999999999987246,7241
2021-03-24 13:00:00+00:00,1.37172,1.37334,1.36962,1.37190,1.37165,1.37181,1.37178,1.37198,0.00017000000000000348,8242
2021-03-24 17:00:00+00:00,1.37187,1.37214,1.36800,1.36871,1.37179,1.36841,1.37195,1.36901,0.000600000000000156,4092
2021-03-24 21:00:00+00:00,1.36871,1.36974,1.36798,1.36971,1.36841,1.36963,1.36901,1.36979,0.00016000000000016001,1402
2021-03-25 01:00:00+00:00,1.36974,1.37084,1.36796,1.36986,1.36966,1.36978,1.36981,1.36994,0.00015999999999993797,3206
2021-03-25 05:00:00+00:00,1.36988,1.37044,1.36706,1.36834,1.36979,1.36826,1.36998,1.36841,0.00014999999999987246,5070
2021-03-25 09:00:00+00:00,1.36831,1.37310,1.36787,1.37079,1.36824,1.37072,1.36838,1.37086,0.000140000000000029,7355
2021-03-25 13:00:00+00:00,1.37076,1.37414,1.37060,1.37323,1.37070,1.37316,1.37083,1.37330,0.000140000000000029,10512
2021-03-25 17:00:00+00:00,1.37320,1.37456,1.37248,1.37339,1.37314,1.37309,1.37327,1.37369,0.000600000000000156,4907
2021-03-25 21:00:00+00:00,1.37331,1.37578,1.37308,1.37504,1.37301,1.37495,1.37361,1.37512,0.00017000000000000348,1609
2021-03-26 01:00:00+00:00,1.37502,1.37657,1.37465,1.37585,1.37494,1.37574,1.37509,1.37596,0.000220000000000109,1880
2021-03-26 05:00:00+00:00,1.37588,1.37863,1.37423,1.37686,1.37577,1.37679,1.37598,1.37692,0.00012999999999996348,4643
2021-03-26 09:00:00+00:00,1.37683,1.37916,1.37514,1.37674,1.37676,1.37668,1.37690,1.37681,0.00013000000000018552,5871
2021-03-26 13:00:00+00:00,1.37672,1.38124,1.37666,1.37888,1.37665,1.37882,1.37680,1.37895,0.00012999999999996348,7972
2021-03-26 17:00:00+00:00,1.37890,1.37998,1.37761,1.37925,1.37884,1.37850,1.37897,1.38000,0.0014999999999998348,4292
2021-03-28 21:00:00+00:00,1.37956,1.38056,1.37710,1.37748,1.37904,1.37739,1.38009,1.37757,0.000180000000000069,1536
2021-03-29 01:00:00+00:00,1.37750,1.37898,1.37658,1.37731,1.37743,1.37723,1.37758,1.37739,0.00015999999999993797,2258
2021-03-29 05:00:00+00:00,1.37733,1.38372,1.37566,1.38100,1.37725,1.38094,1.37741,1.38107,0.00012999999999996348,7516
2021-03-29 09:00:00+00:00,1.38103,1.38468,1.38077,1.38227,1.38096,1.38220,1.38110,1.38234,0.00013999999999980695,6944
2021-03-29 13:00:00+00:00,1.38225,1.38378,1.37648,1.37778,1.38218,1.37771,1.38232,1.37786,0.0001500000000000945,9570
2021-03-29 17:00:00+00:00,1.37782,1.37816,1.37556,1.37624,1.37774,1.37594,1.37789,1.37654,0.000600000000000156,3164
2021-03-29 21:00:00+00:00,1.37652,1.37763,1.37590,1.37688,1.37622,1.37680,1.37682,1.37696,0.00015999999999993797,1245
2021-03-30 01:00:00+00:00,1.37690,1.37814,1.37602,1.37812,1.37682,1.37804,1.37698,1.37820,0.00016000000000016001,2096
2021-03-30 05:00:00+00:00,1.37814,1.37836,1.37422,1.37726,1.37805,1.37719,1.37823,1.37732,0.00013000000000018552,7012
2021-03-30 09:00:00+00:00,1.37723,1.37792,1.37301,1.37390,1.37716,1.37382,1.37730,1.37398,0.00015999999999993797,7609
2021-03-30 13:00:00+00:00,1.37387,1.37548,1.37062,1.37187,1.37379,1.37179,1.37395,1.37195,0.00015999999999993797,8906
2021-03-30 17:00:00+00:00,1.37184,1.37425,1.37136,1.37411,1.37178,1.37381,1.37191,1.37441,0.0005999999999999339,2533
2021-03-30 21:00:00+00:00,1.37344,1.37522,1.37344,1.37432,1.37314,1.37424,1.37374,1.37441,0.00017000000000000348,2146
2021-03-31 01:00:00+00:00,1.37434,1.37460,1.37186,1.37265,1.37427,1.37256,1.37442,1.37274,0.000180000000000069,2424
2021-03-31 05:00:00+00:00,1.37262,1.37834,1.37166,1.37828,1.37254,1.37822,1.37271,1.37835,0.00012999999999996348,6251
2021-03-31 09:00:00+00:00,1.37824,1.37950,1.37546,1.37678,1.37818,1.37670,1.37831,1.37687,0.00017000000000000348,6728
2021-03-31 13:00:00+00:00,1.37676,1.38120,1.37595,1.38002,1.37668,1.37995,1.37683,1.38010,0.0001500000000000945,9985
2021-03-31 17:00:00+00:00,1.38000,1.38086,1.37766,1.37828,1.37994,1.37798,1.38007,1.37858,0.0005999999999999339,3427
2021-03-31 21:00:00+00:00,1.37803,1.37902,1.37747,1.37886,1.37773,1.37877,1.37833,1.37894,0.00017000000000000348,1965
2021-04-01 01:00:00+00:00,1.37888,1.37907,1.37653,1.37674,1.37879,1.37666,1.37897,1.37682,0.00015999999999993797,3029
2021-04-01 05:00:00+00:00,1.37671,1.37962,1.37460,1.37760,1.37661,1.37753,1.37681,1.37767,0.000140000000000029,7535
2021-04-01 09:00:00+00:00,1.37762,1.37958,1.37585,1.37914,1.37756,1.37908,1.37769,1.37921,0.00012999999999996348,7312
2021-04-01 13:00:00+00:00,1.37917,1.38365,1.37910,1.38187,1.37910,1.38180,1.37924,1.38194,0.000140000000000029,9096
2021-04-01 17:00:00+00:00,1.38190,1.38361,1.38179,1.38333,1.38183,1.38303,1.38196,1.38363,0.0005999999999999339,2078
2021-04-01 21:00:00+00:00,1.38326,1.38456,1.38312,1.38418,1.38296,1.38408,1.38356,1.38429,0.00021000000000004349,829
2021-04-02 01:00:00+00:00,1.38416,1.38502,1.38339,1.38456,1.38405,1.38446,1.38427,1.38466,0.00019999999999997797,1074
2021-04-02 05:00:00+00:00,1.38458,1.38525,1.38330,1.38358,1.38449,1.38349,1.38467,1.38366,0.00016999999999978144,1677
2021-04-02 09:00:00+00:00,1.38354,1.38426,1.38128,1.38338,1.38346,1.38330,1.38362,1.38347,0.00017000000000000348,2212
2021-04-02 13:00:00+00:00,1.38336,1.38339,1.38143,1.38215,1.38328,1.38198,1.38345,1.38232,0.00034000000000000696,9250
2021-04-02 17:00:00+00:00,1.38218,1.38426,1.38159,1.38354,1.38206,1.38279,1.38230,1.38429,0.0015000000000000568,23277
2021-04-04 21:00:00+00:00,1.38260,1.38359,1.38178,1.38294,1.38185,1.38284,1.38335,1.38303,0.00018999999999991246,1816
2021-04-05 01:00:00+00:00,1.38291,1.38429,1.38266,1.38275,1.38282,1.38266,1.38300,1.38284,0.000180000000000069,1733
